Message ID, CreationTime [μs]  , ReceiveTime [μs] , TimeDifference [μs]
1741, 5870500, 5872092, 1592
1742, 5871000, 5872106, 1106
1743, 5871500, 5872119, 619
1744, 5872000, 5872133, 133
1745, 5872500, 5872512, 12
1746, 5873000, 5873012, 12
1747, 5873500, 5873512, 12
1748, 5874000, 5878012, 4012
1749, 5874500, 5878026, 3526
1750, 5875000, 5878039, 3039
1751, 5875500, 5878052, 2552
1752, 5876000, 5878066, 2066
1753, 5876500, 5878079, 1579
1754, 5877000, 5878093, 1093
1755, 5877500, 5878106, 606
1756, 5878000, 5878120, 120
1757, 5878500, 5878512, 12
1758, 5879000, 5879012, 12
1759, 5879500, 5879512, 12
1760, 5880000, 5884025, 4025
1761, 5880500, 5884039, 3539
1762, 5881000, 5884052, 3052
1763, 5881500, 5884066, 2566
1764, 5882000, 5884079, 2079
1765, 5882500, 5884092, 1592
1766, 5883000, 5884106, 1106
1767, 5883500, 5884119, 619
1768, 5884000, 5884133, 133
1769, 5884500, 5884512, 12
1770, 5885000, 5885012, 12
1771, 5885500, 5885512, 12
1772, 5886000, 5890012, 4012
1773, 5886500, 5890026, 3526
1774, 5887000, 5890039, 3039
1775, 5887500, 5890052, 2552
1776, 5888000, 5890066, 2066
1777, 5888500, 5890079, 1579
1778, 5889000, 5890093, 1093
1779, 5889500, 5890106, 606
1780, 5890000, 5890133, 133
1781, 5890500, 5890512, 12
1782, 5891000, 5891012, 12
1783, 5891500, 5891512, 12
1784, 5892000, 5896012, 4012
1785, 5892500, 5896026, 3526
1786, 5893000, 5896039, 3039
1787, 5893500, 5896052, 2552
1788, 5894000, 5896066, 2066
1789, 5894500, 5896079, 1579
1790, 5895000, 5896093, 1093
1791, 5895500, 5896106, 606
1792, 5896000, 5896120, 120
1793, 5896500, 5896512, 12
1794, 5897000, 5897012, 12
1795, 5897500, 5897512, 12
1796, 5898000, 5902012, 4012
1797, 5898500, 5902026, 3526
1798, 5899000, 5902039, 3039
1799, 5899500, 5902052, 2552
1800, 5900000, 5902079, 2079
1801, 5900500, 5902092, 1592
1802, 5901000, 5902106, 1106
1803, 5901500, 5902119, 619
1804, 5902000, 5902133, 133
1805, 5902500, 5902512, 12
1806, 5903000, 5903012, 12
1807, 5903500, 5903512, 12
1808, 5904000, 5908012, 4012
1809, 5904500, 5908026, 3526
1810, 5905000, 5908039, 3039
1811, 5905500, 5908052, 2552
1812, 5906000, 5908066, 2066
1813, 5906500, 5908079, 1579
1814, 5907000, 5908093, 1093
1815, 5907500, 5908106, 606
1816, 5908000, 5908120, 120
1817, 5908500, 5908512, 12
1818, 5909000, 5909012, 12
1819, 5909500, 5909512, 12
1820, 5910000, 5914025, 4025
1821, 5910500, 5914039, 3539
1822, 5911000, 5914052, 3052
1823, 5911500, 5914066, 2566
1824, 5912000, 5914079, 2079
1825, 5912500, 5914092, 1592
1826, 5913000, 5914106, 1106
1827, 5913500, 5914119, 619
1828, 5914000, 5914133, 133
1829, 5914500, 5914512, 12
1830, 5915000, 5915012, 12
1831, 5915500, 5915512, 12
1832, 5916000, 5920012, 4012
1833, 5916500, 5920026, 3526
1834, 5917000, 5920039, 3039
1835, 5917500, 5920052, 2552
1836, 5918000, 5920066, 2066
1837, 5918500, 5920079, 1579
1838, 5919000, 5920093, 1093
1839, 5919500, 5920106, 606
1840, 5920000, 5920133, 133
1841, 5920500, 5920512, 12
1842, 5921000, 5921012, 12
1843, 5921500, 5921512, 12
1844, 5922000, 5926012, 4012
1845, 5922500, 5926026, 3526
1846, 5923000, 5926039, 3039
1847, 5923500, 5926052, 2552
1848, 5924000, 5926066, 2066
1849, 5924500, 5926079, 1579
1850, 5925000, 5926093, 1093
1851, 5925500, 5926106, 606
1852, 5926000, 5926120, 120
1853, 5926500, 5926512, 12
1854, 5927000, 5927012, 12
1855, 5927500, 5927512, 12
1856, 5928000, 5932012, 4012
1857, 5928500, 5932026, 3526
1858, 5929000, 5932039, 3039
1859, 5929500, 5932052, 2552
1860, 5930000, 5932079, 2079
1861, 5930500, 5932092, 1592
1862, 5931000, 5932106, 1106
1863, 5931500, 5932119, 619
1864, 5932000, 5932133, 133
1865, 5932500, 5932512, 12
1866, 5933000, 5933012, 12
1867, 5933500, 5933512, 12
1868, 5934000, 5938012, 4012
1869, 5934500, 5938026, 3526
1870, 5935000, 5938039, 3039
1871, 5935500, 5938052, 2552
1872, 5936000, 5938066, 2066
1873, 5936500, 5938079, 1579
1874, 5937000, 5938093, 1093
1875, 5937500, 5938106, 606
1876, 5938000, 5938120, 120
1877, 5938500, 5938512, 12
1878, 5939000, 5939012, 12
1879, 5939500, 5939512, 12
1880, 5940000, 5944025, 4025
1881, 5940500, 5944039, 3539
1882, 5941000, 5944052, 3052
1883, 5941500, 5944066, 2566
1884, 5942000, 5944079, 2079
1885, 5942500, 5944092, 1592
1886, 5943000, 5944106, 1106
1887, 5943500, 5944119, 619
1888, 5944000, 5944133, 133
1889, 5944500, 5944512, 12
1890, 5945000, 5945012, 12
1891, 5945500, 5945512, 12
1892, 5946000, 5950012, 4012
1893, 5946500, 5950026, 3526
1894, 5947000, 5950039, 3039
1895, 5947500, 5950052, 2552
1896, 5948000, 5950066, 2066
1897, 5948500, 5950079, 1579
1898, 5949000, 5950093, 1093
1899, 5949500, 5950106, 606
1900, 5950000, 5950133, 133
1901, 5950500, 5950512, 12
1902, 5951000, 5951012, 12
1903, 5951500, 5951512, 12
1904, 5952000, 5956012, 4012
1905, 5952500, 5956026, 3526
1906, 5953000, 5956039, 3039
1907, 5953500, 5956052, 2552
1908, 5954000, 5956066, 2066
1909, 5954500, 5956079, 1579
1910, 5955000, 5956093, 1093
1911, 5955500, 5956106, 606
1912, 5956000, 5956120, 120
1913, 5956500, 5956512, 12
1914, 5957000, 5957012, 12
1915, 5957500, 5957512, 12
1916, 5958000, 5962012, 4012
1917, 5958500, 5962026, 3526
1918, 5959000, 5962039, 3039
1919, 5959500, 5962052, 2552
1920, 5960000, 5962079, 2079
1921, 5960500, 5962092, 1592
1922, 5961000, 5962106, 1106
1923, 5961500, 5962119, 619
1924, 5962000, 5962133, 133
1925, 5962500, 5962512, 12
1926, 5963000, 5963012, 12
1927, 5963500, 5963512, 12
1928, 5964000, 5968012, 4012
1929, 5964500, 5968026, 3526
1930, 5965000, 5968039, 3039
1931, 5965500, 5968052, 2552
1932, 5966000, 5968066, 2066
1933, 5966500, 5968079, 1579
1934, 5967000, 5968093, 1093
1935, 5967500, 5968106, 606
1936, 5968000, 5968120, 120
1937, 5968500, 5968512, 12
1938, 5969000, 5969012, 12
1939, 5969500, 5969512, 12
1940, 5970000, 5974025, 4025
1941, 5970500, 5974039, 3539
1942, 5971000, 5974052, 3052
1943, 5971500, 5974066, 2566
1944, 5972000, 5974079, 2079
1945, 5972500, 5974092, 1592
1946, 5973000, 5974106, 1106
1947, 5973500, 5974119, 619
1948, 5974000, 5974133, 133
1949, 5974500, 5974512, 12
1950, 5975000, 5975012, 12
1951, 5975500, 5975512, 12
1952, 5976000, 5980012, 4012
1953, 5976500, 5980026, 3526
1954, 5977000, 5980039, 3039
1955, 5977500, 5980052, 2552
1956, 5978000, 5980066, 2066
1957, 5978500, 5980079, 1579
1958, 5979000, 5980093, 1093
1959, 5979500, 5980106, 606
1960, 5980000, 5980133, 133
1961, 5980500, 5980512, 12
1962, 5981000, 5981012, 12
1963, 5981500, 5981512, 12
1964, 5982000, 5986012, 4012
1965, 5982500, 5986026, 3526
1966, 5983000, 5986039, 3039
1967, 5983500, 5986052, 2552
1968, 5984000, 5986066, 2066
1969, 5984500, 5986079, 1579
1970, 5985000, 5986093, 1093
1971, 5985500, 5986106, 606
1972, 5986000, 5986120, 120
1973, 5986500, 5986512, 12
1974, 5987000, 5987012, 12
1975, 5987500, 5987512, 12
1976, 5988000, 5992012, 4012
1977, 5988500, 5992026, 3526
1978, 5989000, 5992039, 3039
1979, 5989500, 5992052, 2552
1980, 5990000, 5992079, 2079
1981, 5990500, 5992092, 1592
1982, 5991000, 5992106, 1106
1983, 5991500, 5992119, 619
1984, 5992000, 5992133, 133
1985, 5992500, 5992512, 12
1986, 5993000, 5993012, 12
1987, 5993500, 5993512, 12
1988, 5994000, 5998012, 4012
1989, 5994500, 5998026, 3526
1990, 5995000, 5998039, 3039
1991, 5995500, 5998052, 2552
1992, 5996000, 5998066, 2066
1993, 5996500, 5998079, 1579
1994, 5997000, 5998093, 1093
1995, 5997500, 5998106, 606
1996, 5998000, 5998120, 120
1997, 5998500, 5998512, 12
1998, 5999000, 5999012, 12
1999, 5999500, 5999512, 12
2000, 6000000, 6004059, 4059
2001, 6000500, 6004715, 4215
2002, 6001000, 6005384, 4384
2003, 6001500, 6006058, 4558
2004, 6002000, 6010289, 8289
2005, 6002500, 6010963, 8463
2006, 6003000, 6011636, 8636
2007, 6003500, 6012310, 8810
2008, 6004000, 6016540, 12540
2009, 6004500, 6017214, 12714
2010, 6005000, 6017887, 12887
2011, 6005500, 6022118, 16618
2012, 6006000, 6022791, 16791
2013, 6006500, 6023465, 16965
2014, 6007000, 6024138, 17138
2015, 6007500, 6028368, 20868
2016, 6008000, 6029042, 21042
2017, 6008500, 6029715, 21215
2018, 6009000, 6030389, 21389
2019, 6009500, 6034619, 25119
2021, 6010500, 6035415, 24915
2022, 6011000, 6036026, 25026
2023, 6011500, 6040198, 28698
2032, 6016000, 6040822, 24822
2033, 6016500, 6041433, 24933
2034, 6017000, 6042044, 25044
2035, 6017500, 6046225, 28725
2044, 6022000, 6046849, 24849
2045, 6022500, 6047460, 24960
2046, 6023000, 6048071, 25071
2047, 6023500, 6052251, 28751
2056, 6028000, 6052875, 24875
2057, 6028500, 6053486, 24986
2058, 6029000, 6054098, 25098
2059, 6029500, 6058278, 28778
2068, 6034000, 6058902, 24902
2069, 6034500, 6059513, 25013
2070, 6035000, 6060124, 25124
2071, 6035500, 6064304, 28804
2082, 6041000, 6066124, 25124
2083, 6041500, 6070304, 28804
2092, 6046000, 6070915, 24915
2094, 6047000, 6072124, 25124
2095, 6047500, 6076304, 28804
2104, 6052000, 6076915, 24915
2106, 6053000, 6078124, 25124
2107, 6053500, 6082304, 28804
2116, 6058000, 6082915, 24915
2118, 6059000, 6084124, 25124
2119, 6059500, 6088304, 28804
2128, 6064000, 6088915, 24915
2130, 6065000, 6090124, 25124
2131, 6065500, 6094304, 28804
2142, 6071000, 6096124, 25124
2143, 6071500, 6100304, 28804
2152, 6076000, 6100915, 24915
2154, 6077000, 6102124, 25124
2155, 6077500, 6106304, 28804
2164, 6082000, 6106915, 24915
2166, 6083000, 6108124, 25124
2167, 6083500, 6112304, 28804
2176, 6088000, 6112915, 24915
2178, 6089000, 6114124, 25124
2179, 6089500, 6118304, 28804
2188, 6094000, 6118915, 24915
2190, 6095000, 6120124, 25124
2191, 6095500, 6124304, 28804
2202, 6101000, 6126131, 25131
2203, 6101500, 6130319, 28819
2212, 6106000, 6130934, 24934
2214, 6107000, 6132150, 25150
2215, 6107500, 6136333, 28833
2224, 6112000, 6136947, 24947
2226, 6113000, 6138163, 25163
2227, 6113500, 6142346, 28846
2236, 6118000, 6142961, 24961
2238, 6119000, 6144177, 25177
2239, 6119500, 6148359, 28859
2248, 6124000, 6148974, 24974
2250, 6125000, 6150190, 25190
2251, 6125500, 6154373, 28873
2261, 6130500, 6155575, 25075
2262, 6131000, 6156190, 25190
2263, 6131500, 6160359, 28859
2272, 6136000, 6160974, 24974
2273, 6136500, 6161575, 25075
2274, 6137000, 6162190, 25190
2275, 6137500, 6166359, 28859
2284, 6142000, 6166974, 24974
2285, 6142500, 6167575, 25075
2286, 6143000, 6168190, 25190
2287, 6143500, 6172359, 28859
2296, 6148000, 6172974, 24974
2297, 6148500, 6173575, 25075
2298, 6149000, 6174190, 25190
2299, 6149500, 6178359, 28859
2308, 6154000, 6178974, 24974
2309, 6154500, 6179575, 25075
2310, 6155000, 6180190, 25190
2311, 6155500, 6184359, 28859
2321, 6160500, 6185575, 25075
2322, 6161000, 6186190, 25190
2323, 6161500, 6190359, 28859
2332, 6166000, 6190974, 24974
2333, 6166500, 6191575, 25075
2334, 6167000, 6192190, 25190
2335, 6167500, 6196359, 28859
2344, 6172000, 6196974, 24974
2345, 6172500, 6197575, 25075
2346, 6173000, 6198190, 25190
2347, 6173500, 6202359, 28859
2356, 6178000, 6202974, 24974
2357, 6178500, 6203575, 25075
2358, 6179000, 6204190, 25190
2359, 6179500, 6208359, 28859
2368, 6184000, 6208974, 24974
2369, 6184500, 6209575, 25075
2370, 6185000, 6210190, 25190
2371, 6185500, 6214359, 28859
2381, 6190500, 6215575, 25075
2382, 6191000, 6216190, 25190
2383, 6191500, 6220359, 28859
2392, 6196000, 6220974, 24974
2393, 6196500, 6221575, 25075
2394, 6197000, 6222190, 25190
2395, 6197500, 6226359, 28859
2404, 6202000, 6226974, 24974
2405, 6202500, 6227575, 25075
2406, 6203000, 6228190, 25190
2407, 6203500, 6232359, 28859
2416, 6208000, 6232974, 24974
2417, 6208500, 6233575, 25075
2418, 6209000, 6234190, 25190
2419, 6209500, 6238359, 28859
2428, 6214000, 6238974, 24974
2429, 6214500, 6239575, 25075
2430, 6215000, 6240190, 25190
2431, 6215500, 6244359, 28859
2441, 6220500, 6245575, 25075
2442, 6221000, 6246190, 25190
2443, 6221500, 6250359, 28859
2452, 6226000, 6250974, 24974
2453, 6226500, 6251575, 25075
2454, 6227000, 6252190, 25190
2455, 6227500, 6256359, 28859
2464, 6232000, 6256974, 24974
2465, 6232500, 6257575, 25075
2466, 6233000, 6258190, 25190
2467, 6233500, 6262359, 28859
2476, 6238000, 6262974, 24974
2477, 6238500, 6263575, 25075
2478, 6239000, 6264190, 25190
2479, 6239500, 6268359, 28859
2488, 6244000, 6268974, 24974
2489, 6244500, 6269575, 25075
2490, 6245000, 6270190, 25190
2491, 6245500, 6274359, 28859
2501, 6250500, 6275575, 25075
2502, 6251000, 6276190, 25190
2503, 6251500, 6280359, 28859
2512, 6256000, 6280974, 24974
2513, 6256500, 6281575, 25075
2514, 6257000, 6282190, 25190
2515, 6257500, 6286359, 28859
2524, 6262000, 6286974, 24974
2525, 6262500, 6287575, 25075
2526, 6263000, 6288190, 25190
2527, 6263500, 6292359, 28859
2536, 6268000, 6292974, 24974
2537, 6268500, 6293575, 25075
2538, 6269000, 6294190, 25190
2539, 6269500, 6298359, 28859
2548, 6274000, 6298974, 24974
2549, 6274500, 6299575, 25075
2550, 6275000, 6300190, 25190
2551, 6275500, 6304359, 28859
2561, 6280500, 6305575, 25075
2562, 6281000, 6306190, 25190
2563, 6281500, 6310359, 28859
2572, 6286000, 6310974, 24974
2573, 6286500, 6311575, 25075
2574, 6287000, 6312190, 25190
2575, 6287500, 6316359, 28859
2584, 6292000, 6316974, 24974
2585, 6292500, 6317575, 25075
2586, 6293000, 6318190, 25190
2587, 6293500, 6322359, 28859
2596, 6298000, 6322974, 24974
2597, 6298500, 6323575, 25075
2598, 6299000, 6324190, 25190
2599, 6299500, 6328359, 28859
2608, 6304000, 6328974, 24974
2609, 6304500, 6329575, 25075
2610, 6305000, 6330190, 25190
2611, 6305500, 6334359, 28859
2621, 6310500, 6335575, 25075
2622, 6311000, 6336190, 25190
2623, 6311500, 6340359, 28859
2632, 6316000, 6340974, 24974
2633, 6316500, 6341575, 25075
2634, 6317000, 6342190, 25190
2635, 6317500, 6346359, 28859
2644, 6322000, 6346974, 24974
2645, 6322500, 6347575, 25075
2646, 6323000, 6348190, 25190
2647, 6323500, 6352359, 28859
2656, 6328000, 6352974, 24974
2657, 6328500, 6353575, 25075
2658, 6329000, 6354190, 25190
2659, 6329500, 6358359, 28859
2668, 6334000, 6358974, 24974
2669, 6334500, 6359575, 25075
2670, 6335000, 6360190, 25190
2671, 6335500, 6364359, 28859
2681, 6340500, 6365575, 25075
2682, 6341000, 6366190, 25190
2683, 6341500, 6370359, 28859
2692, 6346000, 6370974, 24974
2693, 6346500, 6371575, 25075
2694, 6347000, 6372190, 25190
2695, 6347500, 6376359, 28859
2704, 6352000, 6376974, 24974
2705, 6352500, 6377575, 25075
2706, 6353000, 6378190, 25190
2707, 6353500, 6382359, 28859
2716, 6358000, 6382974, 24974
2717, 6358500, 6383575, 25075
2718, 6359000, 6384190, 25190
2719, 6359500, 6388359, 28859
2728, 6364000, 6388974, 24974
2729, 6364500, 6389575, 25075
2730, 6365000, 6390190, 25190
2731, 6365500, 6394359, 28859
2741, 6370500, 6395575, 25075
2742, 6371000, 6396190, 25190
2743, 6371500, 6400359, 28859
2752, 6376000, 6400974, 24974
2753, 6376500, 6401575, 25075
2754, 6377000, 6402190, 25190
2755, 6377500, 6406359, 28859
2764, 6382000, 6406974, 24974
2765, 6382500, 6407575, 25075
2766, 6383000, 6408190, 25190
2767, 6383500, 6412359, 28859
2776, 6388000, 6412974, 24974
2777, 6388500, 6413575, 25075
2778, 6389000, 6414190, 25190
2779, 6389500, 6418359, 28859
2788, 6394000, 6418974, 24974
2789, 6394500, 6419575, 25075
2790, 6395000, 6420190, 25190
2791, 6395500, 6424359, 28859
2801, 6400500, 6425575, 25075
2802, 6401000, 6426190, 25190
2803, 6401500, 6430359, 28859
2812, 6406000, 6430974, 24974
2813, 6406500, 6431575, 25075
2814, 6407000, 6432190, 25190
2815, 6407500, 6436359, 28859
2824, 6412000, 6436974, 24974
2825, 6412500, 6437575, 25075
2826, 6413000, 6438190, 25190
2827, 6413500, 6442359, 28859
2836, 6418000, 6442974, 24974
2837, 6418500, 6443575, 25075
2838, 6419000, 6444190, 25190
2839, 6419500, 6448359, 28859
2848, 6424000, 6448974, 24974
2849, 6424500, 6449575, 25075
2850, 6425000, 6450190, 25190
2851, 6425500, 6454359, 28859
2861, 6430500, 6455575, 25075
2862, 6431000, 6456190, 25190
2863, 6431500, 6460359, 28859
2872, 6436000, 6460974, 24974
2873, 6436500, 6461575, 25075
2874, 6437000, 6462190, 25190
2875, 6437500, 6466359, 28859
2884, 6442000, 6466974, 24974
2885, 6442500, 6467575, 25075
2886, 6443000, 6468190, 25190
2887, 6443500, 6472359, 28859
2896, 6448000, 6472974, 24974
2897, 6448500, 6473575, 25075
2898, 6449000, 6474190, 25190
2899, 6449500, 6478359, 28859
2908, 6454000, 6478974, 24974
2909, 6454500, 6479575, 25075
2910, 6455000, 6480190, 25190
2911, 6455500, 6484359, 28859
2921, 6460500, 6485575, 25075
2922, 6461000, 6486190, 25190
2923, 6461500, 6490359, 28859
2932, 6466000, 6490974, 24974
2933, 6466500, 6491575, 25075
2934, 6467000, 6492190, 25190
2935, 6467500, 6496359, 28859
2944, 6472000, 6496974, 24974
2945, 6472500, 6497575, 25075
2946, 6473000, 6498190, 25190
2947, 6473500, 6502359, 28859
2956, 6478000, 6502974, 24974
2957, 6478500, 6503575, 25075
2958, 6479000, 6504190, 25190
2959, 6479500, 6508359, 28859
2968, 6484000, 6508974, 24974
2969, 6484500, 6509575, 25075
2970, 6485000, 6510190, 25190
2971, 6485500, 6514359, 28859
2981, 6490500, 6515575, 25075
2982, 6491000, 6516190, 25190
2983, 6491500, 6520359, 28859
2992, 6496000, 6520974, 24974
2993, 6496500, 6521575, 25075
2994, 6497000, 6522190, 25190
2995, 6497500, 6526359, 28859
3004, 6502000, 6526974, 24974
3005, 6502500, 6527575, 25075
3006, 6503000, 6528190, 25190
3007, 6503500, 6532359, 28859
3016, 6508000, 6532974, 24974
3017, 6508500, 6533575, 25075
3018, 6509000, 6534190, 25190
3019, 6509500, 6538359, 28859
3028, 6514000, 6538974, 24974
3029, 6514500, 6539575, 25075
3030, 6515000, 6540190, 25190
3031, 6515500, 6544359, 28859
3041, 6520500, 6545575, 25075
3042, 6521000, 6546190, 25190
3043, 6521500, 6550359, 28859
3052, 6526000, 6550974, 24974
3053, 6526500, 6551575, 25075
3054, 6527000, 6552190, 25190
3055, 6527500, 6556359, 28859
3064, 6532000, 6556974, 24974
3065, 6532500, 6557575, 25075
3066, 6533000, 6558190, 25190
3067, 6533500, 6562359, 28859
3076, 6538000, 6562974, 24974
3077, 6538500, 6563575, 25075
3078, 6539000, 6564190, 25190
3079, 6539500, 6568359, 28859
3088, 6544000, 6568974, 24974
3089, 6544500, 6569575, 25075
3090, 6545000, 6570190, 25190
3091, 6545500, 6574359, 28859
3101, 6550500, 6575575, 25075
3102, 6551000, 6576190, 25190
3103, 6551500, 6580359, 28859
3112, 6556000, 6580974, 24974
3113, 6556500, 6581575, 25075
3114, 6557000, 6582190, 25190
3115, 6557500, 6586359, 28859
3124, 6562000, 6586974, 24974
3125, 6562500, 6587575, 25075
3126, 6563000, 6588190, 25190
3127, 6563500, 6592359, 28859
3136, 6568000, 6592974, 24974
3137, 6568500, 6593575, 25075
3138, 6569000, 6594190, 25190
3139, 6569500, 6598359, 28859
3148, 6574000, 6598974, 24974
3149, 6574500, 6599575, 25075
3150, 6575000, 6600190, 25190
3151, 6575500, 6604359, 28859
3161, 6580500, 6605575, 25075
3162, 6581000, 6606190, 25190
3163, 6581500, 6610359, 28859
3172, 6586000, 6610974, 24974
3173, 6586500, 6611575, 25075
3174, 6587000, 6612190, 25190
3175, 6587500, 6616359, 28859
3184, 6592000, 6616974, 24974
3185, 6592500, 6617575, 25075
3186, 6593000, 6618190, 25190
3187, 6593500, 6622359, 28859
3196, 6598000, 6622974, 24974
3197, 6598500, 6623575, 25075
3198, 6599000, 6624190, 25190
3199, 6599500, 6628359, 28859
3208, 6604000, 6628974, 24974
3209, 6604500, 6629575, 25075
3210, 6605000, 6630190, 25190
3211, 6605500, 6634359, 28859
3221, 6610500, 6635575, 25075
3222, 6611000, 6636190, 25190
3223, 6611500, 6640359, 28859
3232, 6616000, 6640974, 24974
3233, 6616500, 6641575, 25075
3234, 6617000, 6642190, 25190
3235, 6617500, 6646359, 28859
3244, 6622000, 6646974, 24974
3245, 6622500, 6647575, 25075
3246, 6623000, 6648190, 25190
3247, 6623500, 6652359, 28859
3256, 6628000, 6652974, 24974
3257, 6628500, 6653575, 25075
3258, 6629000, 6654190, 25190
3259, 6629500, 6658359, 28859
3268, 6634000, 6658974, 24974
3269, 6634500, 6659575, 25075
3270, 6635000, 6660190, 25190
3271, 6635500, 6664359, 28859
3281, 6640500, 6665575, 25075
3282, 6641000, 6666190, 25190
3283, 6641500, 6670359, 28859
3292, 6646000, 6670974, 24974
3293, 6646500, 6671575, 25075
3294, 6647000, 6672190, 25190
3295, 6647500, 6676359, 28859
3304, 6652000, 6676974, 24974
3305, 6652500, 6677575, 25075
3306, 6653000, 6678190, 25190
3307, 6653500, 6682359, 28859
3316, 6658000, 6682974, 24974
3317, 6658500, 6683575, 25075
3318, 6659000, 6684190, 25190
3319, 6659500, 6688359, 28859
3328, 6664000, 6688974, 24974
3329, 6664500, 6689575, 25075
3330, 6665000, 6690190, 25190
3331, 6665500, 6694359, 28859
3341, 6670500, 6695575, 25075
3342, 6671000, 6696190, 25190
3343, 6671500, 6700359, 28859
3352, 6676000, 6700974, 24974
3353, 6676500, 6701575, 25075
3354, 6677000, 6702190, 25190
3355, 6677500, 6706359, 28859
3364, 6682000, 6706974, 24974
3365, 6682500, 6707575, 25075
3366, 6683000, 6708190, 25190
3367, 6683500, 6712359, 28859
3376, 6688000, 6712974, 24974
3377, 6688500, 6713575, 25075
3378, 6689000, 6714190, 25190
3379, 6689500, 6718359, 28859
3388, 6694000, 6718974, 24974
3389, 6694500, 6719575, 25075
3390, 6695000, 6720190, 25190
3391, 6695500, 6724359, 28859
3401, 6700500, 6725575, 25075
3402, 6701000, 6726190, 25190
3403, 6701500, 6730359, 28859
3412, 6706000, 6730974, 24974
3413, 6706500, 6731575, 25075
3414, 6707000, 6732190, 25190
3415, 6707500, 6736359, 28859
3424, 6712000, 6736974, 24974
3425, 6712500, 6737575, 25075
3426, 6713000, 6738190, 25190
3427, 6713500, 6742359, 28859
3436, 6718000, 6742974, 24974
3437, 6718500, 6743575, 25075
3438, 6719000, 6744190, 25190
3439, 6719500, 6748359, 28859
3448, 6724000, 6748974, 24974
3449, 6724500, 6749575, 25075
3450, 6725000, 6750190, 25190
3451, 6725500, 6754359, 28859
3461, 6730500, 6755575, 25075
3462, 6731000, 6756190, 25190
3463, 6731500, 6760359, 28859
3472, 6736000, 6760974, 24974
3473, 6736500, 6761575, 25075
3474, 6737000, 6762190, 25190
3475, 6737500, 6766359, 28859
3484, 6742000, 6766974, 24974
3485, 6742500, 6767575, 25075
3486, 6743000, 6768190, 25190
3487, 6743500, 6772359, 28859
3496, 6748000, 6772974, 24974
3497, 6748500, 6773575, 25075
3498, 6749000, 6774190, 25190
3499, 6749500, 6778359, 28859
3508, 6754000, 6778974, 24974
3509, 6754500, 6779575, 25075
3510, 6755000, 6780190, 25190
3511, 6755500, 6784359, 28859
3521, 6760500, 6785575, 25075
3522, 6761000, 6786190, 25190
3523, 6761500, 6790359, 28859
3532, 6766000, 6790974, 24974
3533, 6766500, 6791575, 25075
3534, 6767000, 6792190, 25190
3535, 6767500, 6796359, 28859
3544, 6772000, 6796974, 24974
3545, 6772500, 6797575, 25075
3546, 6773000, 6798190, 25190
3547, 6773500, 6802359, 28859
3556, 6778000, 6802974, 24974
3557, 6778500, 6803575, 25075
3558, 6779000, 6804190, 25190
3559, 6779500, 6808359, 28859
3568, 6784000, 6808974, 24974
3569, 6784500, 6809575, 25075
3570, 6785000, 6810190, 25190
3571, 6785500, 6814359, 28859
3581, 6790500, 6815575, 25075
3582, 6791000, 6816190, 25190
3583, 6791500, 6820359, 28859
3592, 6796000, 6820974, 24974
3593, 6796500, 6821575, 25075
3594, 6797000, 6822190, 25190
3595, 6797500, 6826359, 28859
3604, 6802000, 6826974, 24974
3605, 6802500, 6827575, 25075
3606, 6803000, 6828190, 25190
3607, 6803500, 6832359, 28859
3616, 6808000, 6832974, 24974
3617, 6808500, 6833575, 25075
3618, 6809000, 6834190, 25190
3619, 6809500, 6838359, 28859
3628, 6814000, 6838974, 24974
3629, 6814500, 6839575, 25075
3630, 6815000, 6840190, 25190
3631, 6815500, 6844359, 28859
3641, 6820500, 6845575, 25075
3642, 6821000, 6846190, 25190
3643, 6821500, 6850359, 28859
3652, 6826000, 6850974, 24974
3653, 6826500, 6851575, 25075
3654, 6827000, 6852190, 25190
3655, 6827500, 6856359, 28859
3664, 6832000, 6856974, 24974
3665, 6832500, 6857575, 25075
3666, 6833000, 6858190, 25190
3667, 6833500, 6862359, 28859
3676, 6838000, 6862974, 24974
3677, 6838500, 6863575, 25075
3678, 6839000, 6864190, 25190
3679, 6839500, 6868359, 28859
3688, 6844000, 6868974, 24974
3689, 6844500, 6869575, 25075
3690, 6845000, 6870190, 25190
3691, 6845500, 6874359, 28859
3701, 6850500, 6875575, 25075
3702, 6851000, 6876190, 25190
3703, 6851500, 6880359, 28859
3712, 6856000, 6880974, 24974
3713, 6856500, 6881575, 25075
3714, 6857000, 6882190, 25190
3715, 6857500, 6886359, 28859
3724, 6862000, 6886974, 24974
3725, 6862500, 6887575, 25075
3726, 6863000, 6888190, 25190
3727, 6863500, 6892359, 28859
3736, 6868000, 6892974, 24974
3737, 6868500, 6893575, 25075
3738, 6869000, 6894190, 25190
3739, 6869500, 6898359, 28859
3748, 6874000, 6898974, 24974
3749, 6874500, 6899575, 25075
3750, 6875000, 6900190, 25190
3751, 6875500, 6904359, 28859
3761, 6880500, 6905575, 25075
3762, 6881000, 6906190, 25190
3763, 6881500, 6910359, 28859
3772, 6886000, 6910974, 24974
3773, 6886500, 6911575, 25075
3774, 6887000, 6912190, 25190
3775, 6887500, 6916359, 28859
3784, 6892000, 6916974, 24974
3785, 6892500, 6917575, 25075
3786, 6893000, 6918190, 25190
3787, 6893500, 6922359, 28859
3796, 6898000, 6922974, 24974
